path,cwnd,free,timestamp
10.1.2.2:55621,11680,11680,1621714803431347490
10.1.3.2:60706,11680,11680,1621714803437725677
10.1.3.2:60706,11680,11680,1621714803438421440
10.1.3.2:60706,11680,11655,1621714803438480192
10.1.3.2:60706,11680,11655,1621714803438705514
10.1.3.2:60706,11680,11655,1621714803439597431
10.1.3.2:60706,11680,11655,1621714803440207282
10.1.3.2:60706,11680,11655,1621714803440384712
10.1.3.2:60706,11680,11655,1621714803440522588
10.1.3.2:60706,11680,11655,1621714803440645984
10.1.3.2:60706,11680,11655,1621714803441200742
10.1.3.2:60706,11680,11655,1621714803441378204
10.1.3.2:60706,11680,11655,1621714803441484397
10.1.3.2:60706,11680,11655,1621714803441568164
10.1.3.2:60706,11680,11655,1621714803441649288
10.1.2.2:55621,11680,11680,1621714803475599969
10.1.2.2:55621,11680,11680,1621714803475913339
10.1.3.2:60706,11680,11680,1621714804392883544
10.1.3.2:60706,11680,11680,1621714804393093072
10.1.3.2:60706,11680,11680,1621714804393196471
10.1.3.2:60706,11680,11680,1621714804393271889
10.1.3.2:60706,11680,11680,1621714804393351839
10.1.3.2:60706,11680,11680,1621714804394300534
10.1.3.2:60706,11680,11680,1621714804394420876
10.1.3.2:60706,11680,11680,1621714804394543611
10.1.3.2:60706,11680,11655,1621714804394573788
10.1.3.2:60706,11680,11655,1621714804394655305
10.1.2.2:55621,11680,11680,1621714804402498822
10.1.2.2:55621,11680,11680,1621714804403048493
10.1.2.2:55621,11680,11680,1621714804403216950
10.1.2.2:55621,11680,11680,1621714804403659711
10.1.2.2:55621,11680,11680,1621714804403754017
10.1.2.2:55621,11680,11680,1621714804404445833
10.1.2.2:55621,11680,11680,1621714804404576802
10.1.2.2:55621,11680,11680,1621714804404687047
10.1.2.2:55621,11680,11680,1621714804404785414
10.1.3.2:60706,11680,11655,1621714804424413173
10.1.3.2:60706,11680,11655,1621714804424649519
10.1.3.2:60706,11680,11655,1621714804425290832
10.1.3.2:60706,11680,11655,1621714804425403875
10.1.3.2:60706,11680,11655,1621714804425516077
10.1.3.2:60706,11680,11655,1621714804425732565
10.1.3.2:60706,11680,11655,1621714804425835403
10.1.3.2:60706,11680,11655,1621714804425928496
10.1.3.2:60706,11680,11655,1621714804426022498
10.1.3.2:60706,11680,11680,1621714804426572305
10.1.2.2:55621,11680,11680,1621714804453489149
10.1.2.2:55621,11680,11680,1621714804453584562
10.1.2.2:55621,11680,11680,1621714804453716563
10.1.2.2:55621,11680,11680,1621714804454455487
10.1.2.2:55621,11680,11680,1621714804454641524
10.1.2.2:55621,11680,11680,1621714804454720378
10.1.2.2:55621,11680,11680,1621714804455133468
10.1.2.2:55621,11680,11680,1621714804455251727
10.1.2.2:55621,11680,11680,1621714804455371545
10.1.2.2:55621,11680,11680,1621714804455485421
10.1.2.2:55621,11680,11680,1621714804455655235
10.1.2.2:55621,11680,11680,1621714804455758507
10.1.3.2:60706,11680,11680,1621714804455833953
10.1.2.2:55621,11680,11680,1621714804456470809
10.1.3.2:60706,11680,11680,1621714804456579752
10.1.3.2:60706,11680,11680,1621714804456700339
10.1.2.2:55621,11680,11680,1621714804456879840
10.1.2.2:55621,11680,11680,1621714804457511684
10.1.2.2:55621,11680,11680,1621714804458038571
10.1.2.2:55621,11680,11680,1621714804458145830
10.1.2.2:55621,11680,11680,1621714804458236265
10.1.3.2:60706,11680,11680,1621714804458810522
10.1.2.2:55621,11680,11680,1621714804459004311
10.1.3.2:60706,11680,11680,1621714804459133255
10.1.3.2:60706,11680,11680,1621714804459244497
10.1.3.2:60706,11680,11680,1621714804459345491
10.1.3.2:60706,11680,11680,1621714804459564483
10.1.3.2:60706,11680,11655,1621714804459594948
10.1.3.2:60706,11680,11655,1621714804459672059
10.1.3.2:60706,11680,11655,1621714804459780701
10.1.3.2:60706,11680,11655,1621714804459882336
10.1.3.2:60706,11680,11655,1621714804487052986
10.1.3.2:60706,11680,11680,1621714804717986690
10.1.3.2:60706,11680,11680,1621714804718099984
10.1.3.2:60706,11680,11680,1621714804718180327
10.1.3.2:60706,11680,11647,1621714804718823858
10.1.2.2:55621,11680,11644,1621714804718886089
10.1.3.2:60706,11680,11647,1621714804719469129
10.1.3.2:60706,11680,11647,1621714804719581008
10.1.3.2:60706,11680,11647,1621714804719679872
10.1.3.2:60706,11680,11610,1621714804719727499
10.1.2.2:55621,11680,11607,1621714804719761150
10.1.3.2:60706,11680,11610,1621714804719856458
10.1.3.2:60706,11680,11610,1621714804719952828
10.1.3.2:60706,11680,11610,1621714804720422037
10.1.2.2:55621,11680,11607,1621714804728576027
10.1.2.2:55621,11680,11607,1621714804728702239
10.1.2.2:55621,11680,11607,1621714804728829323
10.1.2.2:55621,11680,11607,1621714804729355057
10.1.2.2:55621,11680,11607,1621714804730108570
10.1.2.2:55621,11680,11607,1621714804730233263
10.1.2.2:55621,11680,11607,1621714804730343179
10.1.2.2:55621,11680,11607,1621714804730438620
10.1.2.2:55621,11680,11607,1621714804730528294
10.1.2.2:55621,11680,11607,1621714804730612680
10.1.2.2:55621,11680,11607,1621714804730977232
10.1.2.2:55621,11680,11607,1621714804731120876
10.1.3.2:60706,11680,11610,1621714804749397046
10.1.3.2:60706,11680,11610,1621714804749564979
10.1.3.2:60706,11680,11610,1621714804749690809
10.1.3.2:60706,11680,11643,1621714804750219619
10.1.3.2:60706,11680,11643,1621714804750529652
10.1.3.2:60706,11680,11643,1621714804750634368
10.1.3.2:60706,11680,11680,1621714804750767063
10.1.3.2:60706,11680,11680,1621714804750895585
10.1.3.2:60706,11680,11680,1621714804751345873
10.1.3.2:60706,11680,11680,1621714804751479947
10.1.2.2:55621,11680,11680,1621714804779453026
10.1.2.2:55621,11680,11680,1621714804779643954
10.1.2.2:55621,11680,11680,1621714804779719947
10.1.2.2:55621,11680,11680,1621714804780620988
10.1.2.2:55621,11680,11680,1621714804781200675
10.1.2.2:55621,11680,11680,1621714804781355171
10.1.2.2:55621,11680,11680,1621714804781482089
10.1.2.2:55621,11680,11680,1621714804781574001
10.1.3.2:60706,11680,11680,1621714804781672138
10.1.2.2:55621,11680,11680,1621714804781882627
10.1.3.2:60706,11680,11680,1621714804781986173
10.1.3.2:60706,11680,11680,1621714804782597246
10.1.2.2:55621,11680,11680,1621714804782839179
10.1.3.2:60706,11680,11680,1621714804783407621
10.1.2.2:55621,11680,11680,1621714804783614370
10.1.2.2:55621,11680,11680,1621714804783714505
10.1.2.2:55621,11680,11680,1621714804783793184
10.1.3.2:60706,11680,11680,1621714804783868912
10.1.2.2:55621,11680,11680,1621714804784252400
10.1.3.2:60706,11680,11680,1621714804784377071
10.1.3.2:60706,11680,11655,1621714804784417546
10.1.2.2:55621,11680,11680,1621714804784575930
10.1.3.2:60706,11680,11655,1621714804785080621
10.1.2.2:55621,11680,11680,1621714804785376410
10.1.3.2:60706,11680,11655,1621714804785524490
10.1.2.2:55621,11680,11680,1621714804785725440
10.1.3.2:60706,11680,11655,1621714804785850277
10.1.2.2:55621,11680,11680,1621714804785946301
10.1.2.2:55621,11680,11680,1621714804786039208
10.1.2.2:55621,11680,11680,1621714804786519808
10.1.3.2:60706,11680,11655,1621714804786648100
10.1.2.2:55621,11680,11680,1621714804786756260
10.1.2.2:55621,11680,11680,1621714804786915529
10.1.3.2:60706,11680,11655,1621714804787022449
10.1.2.2:55621,11680,11680,1621714804787117442
10.1.2.2:55621,11680,11680,1621714804787210289
10.1.2.2:55621,11680,11680,1621714804787893779
10.1.3.2:60706,11680,11655,1621714804812504717
10.1.3.2:60706,11680,11655,1621714804812661767
10.1.3.2:60706,11680,11655,1621714804813924678
10.1.3.2:60706,11680,11655,1621714804814127109
10.1.3.2:60706,11680,11655,1621714804814494191
10.1.3.2:60706,11680,11655,1621714804815332271
10.1.3.2:60706,11680,11680,1621714804816565208
10.1.3.2:60706,11680,11680,1621714804816776045
10.1.3.2:60706,11680,11680,1621714804816874034
10.1.3.2:60706,11680,11680,1621714812467129357
10.1.3.2:60706,11680,11680,1621714812467350688
10.1.3.2:60706,11680,11680,1621714812468305302
10.1.3.2:60706,11680,11680,1621714812468434866
10.1.3.2:60706,11680,11680,1621714812468534953
10.1.3.2:60706,11680,11655,1621714812468569800
10.1.3.2:60706,11680,11655,1621714812468662456
10.1.3.2:60706,11680,11655,1621714812468748716
10.1.3.2:60706,11680,11655,1621714812468829605
10.1.3.2:60706,11680,11655,1621714812468917505
10.1.2.2:55621,11680,11680,1621714812476865511
10.1.2.2:55621,11680,11680,1621714812477697833
10.1.2.2:55621,11680,11680,1621714812478371859
10.1.2.2:55621,11680,11680,1621714812478557714
10.1.2.2:55621,11680,11680,1621714812478647728
10.1.2.2:55621,11680,11680,1621714812478736623
10.1.2.2:55621,11680,11680,1621714812478821567
10.1.2.2:55621,11680,11680,1621714812478914869
10.1.2.2:55621,11680,11680,1621714812479391613
10.1.3.2:60706,11680,11655,1621714812498481833
10.1.3.2:60706,11680,11655,1621714812498761492
10.1.3.2:60706,11680,11655,1621714812499013055
10.1.3.2:60706,11680,11655,1621714812499228634
10.1.3.2:60706,11680,11655,1621714812499616561
10.1.3.2:60706,11680,11655,1621714812500235496
10.1.3.2:60706,11680,11680,1621714812500448120
10.1.3.2:60706,11680,11680,1621714812500602210
10.1.3.2:60706,11680,11680,1621714812500818800
10.1.3.2:60706,11680,11680,1621714812500915392
10.1.2.2:55621,11680,11680,1621714812528142268
10.1.2.2:55621,11680,11680,1621714812528338328
10.1.2.2:55621,11680,11680,1621714812528795101
10.1.2.2:55621,11680,11680,1621714812529078299
10.1.2.2:55621,11680,11680,1621714812529211153
10.1.2.2:55621,11680,11680,1621714812529322911
10.1.2.2:55621,11680,11680,1621714812529512495
10.1.2.2:55621,11680,11680,1621714812529622580
10.1.2.2:55621,11680,11680,1621714812529703083
10.1.2.2:55621,11680,11680,1621714812530309567
10.1.2.2:55621,11680,11680,1621714812530677257
10.1.2.2:55621,11680,11680,1621714812530770943
10.1.2.2:55621,11680,11680,1621714812530884677
10.1.2.2:55621,11680,11680,1621714812530986078
10.1.2.2:55621,11680,11680,1621714812531615845
10.1.2.2:55621,11680,11680,1621714812531711780
10.1.2.2:55621,11680,11680,1621714812531827649
10.1.2.2:55621,11680,11680,1621714812531895765
10.1.3.2:60706,11680,11680,1621714815289941835
10.1.3.2:60706,11680,11680,1621714815290132374
10.1.3.2:60706,11680,11680,1621714815290218972
10.1.3.2:60706,11680,11680,1621714815290301927
10.1.3.2:60706,11680,11680,1621714815291055032
10.1.3.2:60706,11680,11655,1621714815291098345
10.1.3.2:60706,11680,11655,1621714815291236596
10.1.3.2:60706,11680,11655,1621714815291358873
10.1.3.2:60706,11680,11655,1621714815291458302
10.1.3.2:60706,11680,11655,1621714815291589077
10.1.2.2:55621,11680,11680,1621714815300564099
10.1.2.2:55621,11680,11680,1621714815301464808
10.1.2.2:55621,11680,11680,1621714815301687056
10.1.2.2:55621,11680,11680,1621714815302208295
10.1.2.2:55621,11680,11680,1621714815302324949
10.1.2.2:55621,11680,11680,1621714815302421429
10.1.2.2:55621,11680,11680,1621714815302515686
10.1.2.2:55621,11680,11680,1621714815302688741
10.1.2.2:55621,11680,11680,1621714815302781683
10.1.3.2:60706,11680,11655,1621714815320833785
10.1.3.2:60706,11680,11655,1621714815321591033
10.1.3.2:60706,11680,11655,1621714815321776880
10.1.3.2:60706,11680,11655,1621714815321863991
10.1.3.2:60706,11680,11655,1621714815321973251
10.1.3.2:60706,11680,11655,1621714815322072425
10.1.3.2:60706,11680,11680,1621714821560911328
10.1.3.2:60706,11680,11680,1621714821561036190
10.1.3.2:60706,11680,11680,1621714821561130623
10.1.3.2:60706,11680,11680,1621714821561235415
10.1.3.2:60706,11680,11680,1621714821561322173
10.1.3.2:60706,11680,11680,1621714821562143088
10.1.3.2:60706,11680,11680,1621714821562252716
10.1.3.2:60706,11680,11680,1621714821562347846
10.1.3.2:60706,11680,11680,1621714821562439415
10.1.3.2:60706,11680,11655,1621714821562906594
10.1.2.2:55621,11680,11680,1621714821571444386
10.1.2.2:55621,11680,11680,1621714821571543996
10.1.2.2:55621,11680,11680,1621714821571632864
10.1.2.2:55621,11680,11680,1621714821571713624
10.1.2.2:55621,11680,11680,1621714821572277402
10.1.2.2:55621,11680,11680,1621714821572381241
10.1.2.2:55621,11680,11680,1621714821572482299
10.1.2.2:55621,11680,11680,1621714821572572863
10.1.2.2:55621,11680,11680,1621714821572689989
10.1.3.2:60706,11680,11655,1621714821591854601
10.1.3.2:60706,11680,11655,1621714821592571834
10.1.3.2:60706,11680,11655,1621714821593066395
10.1.3.2:60706,11680,11655,1621714821593166350
10.1.3.2:60706,11680,11655,1621714821593254741
10.1.3.2:60706,11680,11655,1621714821593337728
10.1.3.2:60706,11680,11655,1621714821593430634
10.1.3.2:60706,11680,11655,1621714821593515760
10.1.3.2:60706,11680,11655,1621714821593876618
10.1.3.2:60706,11680,11655,1621714821593996856
10.1.2.2:55621,11680,11680,1621714821623000166
10.1.2.2:55621,11680,11680,1621714821623147941
10.1.2.2:55621,11680,11680,1621714821623380721
10.1.2.2:55621,11680,11680,1621714821623873407
10.1.3.2:60706,11680,11680,1621714821624118142
10.1.2.2:55621,11680,11680,1621714821625172365
10.1.3.2:60706,11680,11680,1621714821625316909
10.1.2.2:55621,11680,11680,1621714821626076678
10.1.2.2:55621,11680,11680,1621714821626672980
10.1.2.2:55621,11680,11680,1621714821626817318
10.1.2.2:55621,11680,11680,1621714821626909862
10.1.2.2:55621,11680,11680,1621714821626981270
10.1.3.2:60706,11680,11680,1621714821627700084
10.1.2.2:55621,11680,11680,1621714821627891949
10.1.2.2:55621,11680,11680,1621714821628552234
10.1.2.2:55621,11680,11680,1621714821628641816
10.1.2.2:55621,11680,11680,1621714821628730218
10.1.2.2:55621,11680,11680,1621714821628812767
10.1.3.2:60706,11680,11680,1621714821628898519
10.1.3.2:60706,11680,11680,1621714821629472924
10.1.2.2:55621,11680,11680,1621714821629588568
10.1.3.2:60706,11680,11680,1621714821629707873
10.1.2.2:55621,11680,11680,1621714821630392505
10.1.2.2:55621,11680,11680,1621714821630510324
10.1.3.2:60706,11680,11680,1621714821630601303
10.1.2.2:55621,11680,11680,1621714821630697507
10.1.3.2:60706,11680,11680,1621714821631249686
10.1.3.2:60706,11680,11680,1621714821631403757
10.1.3.2:60706,11680,11655,1621714821631457410
10.1.3.2:60706,11680,11655,1621714821631585864
10.1.3.2:60706,11680,11655,1621714821631695473
10.1.3.2:60706,11680,11655,1621714821654909443
10.1.3.2:60706,11680,11655,1621714821655025541
10.1.3.2:60706,11680,11655,1621714821656577404
10.1.3.2:60706,11680,11618,1621714821656690686
10.1.2.2:55621,11680,11643,1621714821656802132
10.1.3.2:60706,11680,11618,1621714821658433390
10.1.3.2:60706,11680,11618,1621714821659515230
10.1.3.2:60706,11680,11680,1621714825400645406
10.1.3.2:60706,11680,11680,1621714825400839409
10.1.3.2:60706,11680,11680,1621714825400919866
10.1.3.2:60706,11680,11680,1621714825401760085
10.1.3.2:60706,11680,11680,1621714825402002336
10.1.3.2:60706,11680,11680,1621714825402123374
10.1.3.2:60706,11680,11680,1621714825402212423
10.1.3.2:60706,11680,11680,1621714825402298975
10.1.3.2:60706,11680,11680,1621714825402380297
10.1.2.2:55621,11680,11680,1621714825411848638
10.1.2.2:55621,11680,11680,1621714825412088118
10.1.2.2:55621,11680,11680,1621714825412208925
10.1.2.2:55621,11680,11680,1621714825412308999
10.1.2.2:55621,11680,11680,1621714825412402536
10.1.2.2:55621,11680,11680,1621714825412518982
10.1.2.2:55621,11680,11680,1621714825412651671
10.1.2.2:55621,11680,11680,1621714825413286438
10.1.2.2:55621,11680,11680,1621714825413399915
10.1.3.2:60706,11680,11680,1621714825432185436
10.1.3.2:60706,11680,11680,1621714825432578840
10.1.3.2:60706,11680,11680,1621714825433144258
10.1.3.2:60706,11680,11680,1621714825433340267
10.1.3.2:60706,11680,11680,1621714825433432467
10.1.3.2:60706,11680,11680,1621714825433518327
10.1.3.2:60706,11680,11680,1621714825433942431
10.1.3.2:60706,11680,11680,1621714825434068933
10.1.3.2:60706,11680,11655,1621714825434101469
10.1.3.2:60706,11680,11655,1621714825434192305
10.1.3.2:60706,11680,11655,1621714825434289996
10.1.2.2:55621,11680,11680,1621714825462602500
10.1.2.2:55621,11680,11680,1621714825463677655
10.1.2.2:55621,11680,11680,1621714825464325768
10.1.2.2:55621,11680,11680,1621714825464427812
10.1.2.2:55621,11680,11680,1621714825465273030
10.1.2.2:55621,11680,11680,1621714825465439358
10.1.2.2:55621,11680,11680,1621714825465543485
10.1.2.2:55621,11680,11680,1621714825465633641
10.1.2.2:55621,11680,11680,1621714825465871336
10.1.2.2:55621,11680,11680,1621714825465990105
10.1.2.2:55621,11680,11680,1621714825466145427
10.1.2.2:55621,11680,11680,1621714825466236069
10.1.2.2:55621,11680,11680,1621714825466320533
10.1.2.2:55621,11680,11680,1621714825466762770
10.1.3.2:60706,11680,11680,1621714830473822114
10.1.3.2:60706,11680,11680,1621714830474003397
10.1.3.2:60706,11680,11680,1621714830474153733
10.1.3.2:60706,11680,11680,1621714830474262247
10.1.3.2:60706,11680,11680,1621714830474359471
10.1.3.2:60706,11680,11680,1621714830474472629
10.1.3.2:60706,11680,11680,1621714830474640995
10.1.3.2:60706,11680,11680,1621714830474738413
10.1.3.2:60706,11680,11680,1621714830474822933
10.1.2.2:55621,11680,11680,1621714830483686037
10.1.2.2:55621,11680,11680,1621714830484283427
10.1.2.2:55621,11680,11680,1621714830484485826
10.1.2.2:55621,11680,11680,1621714830484588246
10.1.2.2:55621,11680,11680,1621714830485239516
10.1.2.2:55621,11680,11680,1621714830485371945
10.1.2.2:55621,11680,11680,1621714830485503167
10.1.2.2:55621,11680,11680,1621714830485631579
10.1.2.2:55621,11680,11680,1621714830485819480
10.1.3.2:60706,11680,11680,1621714830505111270
10.1.3.2:60706,11680,11680,1621714830505384578
10.1.3.2:60706,11680,11680,1621714830505502699
10.1.3.2:60706,11680,11680,1621714830505598325
10.1.3.2:60706,11680,11680,1621714830506181363
10.1.3.2:60706,11680,11680,1621714830506299484
10.1.3.2:60706,11680,11680,1621714830506417888
10.1.3.2:60706,11680,11680,1621714830506596352
10.1.3.2:60706,11680,11655,1621714830506637246
10.1.3.2:60706,11680,11655,1621714830506725314
10.1.3.2:60706,11680,11655,1621714830506810073
10.1.2.2:55621,11680,11680,1621714830534912884
10.1.2.2:55621,11680,11680,1621714830535163595
10.1.2.2:55621,11680,11680,1621714830535623151
10.1.2.2:55621,11680,11680,1621714830535975590
10.1.2.2:55621,11680,11680,1621714830536076036
10.1.2.2:55621,11680,11680,1621714830536167407
10.1.2.2:55621,11680,11680,1621714830536263449
10.1.2.2:55621,11680,11680,1621714830536350301
10.1.3.2:60706,11680,11655,1621714830536470830
10.1.2.2:55621,11680,11680,1621714830536559987
10.1.2.2:55621,11680,11680,1621714830536644737
10.1.3.2:60706,11680,11655,1621714830536728761
10.1.2.2:55621,11680,11680,1621714830536817159
10.1.3.2:60706,11680,11655,1621714830536924525
10.1.2.2:55621,11680,11680,1621714830537013316
10.1.3.2:60706,11680,11655,1621714830537105596
10.1.2.2:55621,11680,11680,1621714830537208738
10.1.2.2:55621,11680,11680,1621714830537400018
10.1.2.2:55621,11680,11680,1621714830537511133
10.1.2.2:55621,11680,11680,1621714830537597592
10.1.2.2:55621,11680,11680,1621714830538375740
10.1.3.2:60706,11680,11655,1621714830538489717
10.1.2.2:55621,11680,11680,1621714830538576041
10.1.3.2:60706,11680,11655,1621714830538652061
10.1.2.2:55621,11680,11680,1621714830539137558
10.1.3.2:60706,11680,11655,1621714830539292409
10.1.3.2:60706,11680,11655,1621714830539432774
10.1.3.2:60706,11680,11614,1621714830539583917
10.1.3.2:60706,11680,11581,1621714830539626723
10.1.3.2:60706,11680,11606,1621714830539774492
10.1.3.2:60706,11680,11606,1621714830539940239
10.1.3.2:60706,11680,11606,1621714830567302314
10.1.3.2:60706,11680,11606,1621714830568107860
10.1.3.2:60706,11680,11606,1621714830568230634
10.1.3.2:60706,11680,11606,1621714830568329609
10.1.3.2:60706,11680,11606,1621714830569260447
10.1.3.2:60706,11680,11606,1621714830569407387
10.1.3.2:60706,11680,11606,1621714830570372523
10.1.3.2:60706,11680,11606,1621714830570492559
10.1.3.2:60706,11680,11606,1621714830570575210
10.1.3.2:60706,11680,11647,1621714830570675054
10.1.3.2:60706,11680,11680,1621714830571250838
10.1.3.2:60706,11680,11680,1621714830571386439
10.1.2.2:55621,11680,11680,1621714830586344070
10.1.2.2:55621,11680,11680,1621714830586527528
10.1.2.2:55621,11680,11680,1621714830586683038
10.1.2.2:55621,11680,11680,1621714830586778077
10.1.2.2:55621,11680,11680,1621714830586875830
10.1.2.2:55621,11680,11680,1621714830587065364
10.1.2.2:55621,11680,11680,1621714830587176567
10.1.2.2:55621,11680,11680,1621714830587266996
10.1.2.2:55621,11680,11680,1621714830587340523
10.1.2.2:55621,11680,11680,1621714830588165853
10.1.2.2:55621,11680,11680,1621714830588666644
10.1.2.2:55621,11680,11680,1621714830588779063
10.1.2.2:55621,11680,11680,1621714830588881269
10.1.2.2:55621,11680,11680,1621714830589055416
10.1.2.2:55621,11680,11680,1621714830589155451
10.1.2.2:55621,11680,11680,1621714830589244748
10.1.2.2:55621,11680,11680,1621714830589337714
10.1.2.2:55621,11680,11680,1621714830589441860
10.1.2.2:55621,11680,11680,1621714830590063727
10.1.2.2:55621,11680,11680,1621714830590173212
10.1.2.2:55621,11680,11680,1621714830590312315
10.1.2.2:55621,11680,11680,1621714830590442140
10.1.2.2:55621,11680,11680,1621714830590979357
10.1.2.2:55621,11680,11680,1621714830591212862
10.1.2.2:55621,11680,11680,1621714830591348052
10.1.2.2:55621,11680,11680,1621714830591437635
10.1.2.2:55621,11680,11680,1621714830591538589
10.1.2.2:55621,11680,11680,1621714830591677047
10.1.2.2:55621,11680,11680,1621714830591803225
10.1.2.2:55621,11680,11680,1621714830591875293
10.1.2.2:55621,11680,11680,1621714830591947100
10.1.2.2:55621,11680,11680,1621714830592033804
10.1.2.2:55621,11680,11680,1621714830592719793
10.1.2.2:55621,11680,11680,1621714830592849013
10.1.2.2:55621,11680,11680,1621714830592941986
10.1.2.2:55621,11680,11680,1621714830593096296
10.1.2.2:55621,11680,11680,1621714830593186253
10.1.2.2:55621,11680,11680,1621714830593289494
10.1.2.2:55621,11680,11680,1621714830593374151
10.1.3.2:60706,11680,11680,1621714830598639387
10.1.3.2:60706,11680,11680,1621714830599152512
10.1.3.2:60706,11680,11680,1621714830599249163
10.1.3.2:60706,11680,11680,1621714830599352890
10.1.3.2:60706,11680,11680,1621714830600166324
10.1.3.2:60706,11680,11655,1621714830600206531
10.1.3.2:60706,11680,11655,1621714830600317132
10.1.3.2:60706,11680,11655,1621714830601077650
10.1.3.2:60706,11680,11655,1621714830601217468
10.1.3.2:60706,11680,11655,1621714830601808386
10.1.3.2:60706,11680,11655,1621714830601965955
10.1.3.2:60706,11680,11655,1621714830602049359
10.1.3.2:60706,11680,11655,1621714830602131064
10.1.3.2:60706,11680,11655,1621714830602731569
10.1.3.2:60706,11680,11655,1621714830629657687
10.1.3.2:60706,11680,11655,1621714830630379475
10.1.3.2:60706,11680,11655,1621714830630583439
10.1.3.2:60706,11680,11655,1621714830630780418
10.1.3.2:60706,11680,11655,1621714830631361531
10.1.3.2:60706,11680,11680,1621714830631505852
10.1.3.2:60706,11680,11680,1621714830632021799
10.1.3.2:60706,11680,11680,1621714830632107633
10.1.3.2:60706,11680,11680,1621714830632255966
10.1.3.2:60706,11680,11680,1621714830632376448
10.1.3.2:60706,11680,11680,1621714830633207801
10.1.3.2:60706,11680,11655,1621714830633244297
10.1.3.2:60706,11680,11655,1621714830633611574
10.1.3.2:60706,11680,11655,1621714830633985796
10.1.3.2:60706,11680,11655,1621714830634104377
10.1.3.2:60706,11680,11655,1621714830634240785
10.1.2.2:55621,11680,11680,1621714830637028789
10.1.2.2:55621,11680,11680,1621714830637221584
10.1.2.2:55621,11680,11680,1621714830637365127
10.1.2.2:55621,11680,11680,1621714830637463753
10.1.2.2:55621,11680,11680,1621714830637541477
10.1.2.2:55621,11680,11680,1621714830638135456
10.1.2.2:55621,11680,11680,1621714830638238692
10.1.2.2:55621,11680,11680,1621714830638335657
10.1.2.2:55621,11680,11680,1621714830638407203
10.1.2.2:55621,11680,11680,1621714830638816522
10.1.2.2:55621,11680,11680,1621714830638904562
10.1.2.2:55621,11680,11680,1621714830639954909
10.1.2.2:55621,11680,11680,1621714830640115748
10.1.2.2:55621,11680,11680,1621714830640211299
10.1.2.2:55621,11680,11680,1621714830640287825
10.1.2.2:55621,11680,11680,1621714830640373218
10.1.2.2:55621,11680,11680,1621714830641078347
10.1.2.2:55621,11680,11680,1621714830641240218
10.1.2.2:55621,11680,11680,1621714830641360077
10.1.2.2:55621,11680,11680,1621714830641478944
10.1.2.2:55621,11680,11680,1621714830641582823
10.1.2.2:55621,11680,11680,1621714830641691236
10.1.2.2:55621,11680,11680,1621714830641773655
10.1.2.2:55621,11680,11680,1621714830641850904
10.1.2.2:55621,11680,11680,1621714830641935477
10.1.2.2:55621,11680,11680,1621714830642030265
10.1.2.2:55621,11680,11680,1621714830642117677
10.1.2.2:55621,11680,11680,1621714830642198534
10.1.2.2:55621,11680,11680,1621714830642316771
10.1.2.2:55621,11680,11680,1621714830642404467
10.1.2.2:55621,11680,11680,1621714830642497084
10.1.2.2:55621,11680,11680,1621714830642590845
10.1.2.2:55621,11680,11680,1621714830642672126
10.1.2.2:55621,11680,11680,1621714830642755958
10.1.2.2:55621,11680,11680,1621714830643040018
10.1.2.2:55621,11680,11680,1621714830643122997
10.1.2.2:55621,11680,11680,1621714830643200451
10.1.2.2:55621,11680,11680,1621714830643273174
10.1.3.2:60706,11680,11618,1621714830643345785
10.1.3.2:60706,11680,11581,1621714830643379154
10.1.2.2:55621,11680,11680,1621714830643411161
10.1.2.2:55621,11680,11680,1621714830643485718
10.1.2.2:55621,11680,11680,1621714830644045943
10.1.2.2:55621,11680,11680,1621714830644140710
10.1.2.2:55621,11680,11680,1621714830644236720
10.1.2.2:55621,11680,11680,1621714830644341853
10.1.2.2:55621,11680,11680,1621714830644466213
10.1.2.2:55621,11680,11680,1621714830644591968
10.1.2.2:55621,11680,11680,1621714830644717466
10.1.2.2:55621,11680,11680,1621714830644872941
10.1.2.2:55621,11680,11680,1621714830644966563
10.1.2.2:55621,11680,11680,1621714830645051185
10.1.2.2:55621,11680,11680,1621714830645132969
10.1.2.2:55621,11680,11680,1621714830645205484
10.1.2.2:55621,11680,11680,1621714830645274990
10.1.2.2:55621,11680,11680,1621714830645349998
10.1.2.2:55621,11680,11680,1621714830646112036
10.1.2.2:55621,11680,11680,1621714830646291774
10.1.2.2:55621,11680,11680,1621714830646812235
10.1.2.2:55621,11680,11680,1621714830646914578
10.1.2.2:55621,11680,11680,1621714830646987707
10.1.2.2:55621,11680,11680,1621714830647062741
10.1.2.2:55621,11680,11680,1621714830647133587
10.1.2.2:55621,11680,11680,1621714830647208512
10.1.2.2:55621,11680,11680,1621714830647293631
10.1.2.2:55621,11680,11680,1621714830647364578
10.1.2.2:55621,11680,11680,1621714830647438711
10.1.2.2:55621,11680,11680,1621714830647516057
10.1.2.2:55621,11680,11680,1621714830647984895
10.1.2.2:55621,11680,11680,1621714830648087639
10.1.2.2:55621,11680,11680,1621714830648378818
10.1.2.2:55621,11680,11680,1621714830648468005
10.1.2.2:55621,11680,11680,1621714830648557164
10.1.2.2:55621,11680,11680,1621714830648633944
10.1.2.2:55621,11680,11680,1621714830649163477
10.1.2.2:55621,11680,11680,1621714830649285132
10.1.2.2:55621,11680,11680,1621714830649444934
