path,cwnd,free,timestamp
10.1.1.2:4242,108040,40,1621714830619522855
10.1.1.2:4242,108040,0,1621714830619581372
10.1.1.2:4242,109500,150,1621714830619654185
10.1.1.2:4242,109500,0,1621714830619715161
10.1.1.2:4242,18980,0,1621714830644915744
10.1.1.2:4242,18980,0,1621714830645671014
10.1.1.2:4242,18980,0,1621714830645798507
10.1.1.2:4242,18980,0,1621714830646053813
10.1.1.2:4242,18980,0,1621714830646597834
10.1.1.2:4242,18980,0,1621714830646792705
10.1.1.2:4242,18980,0,1621714830647252482
10.1.1.2:4242,20440,190,1621714830647357907
10.1.1.2:4242,20440,0,1621714830647431591
10.1.1.2:4242,20440,0,1621714830647520164
10.1.1.2:4242,20440,0,1621714830647645923
10.1.1.2:4242,20440,0,1621714830648462622
10.1.1.2:4242,20440,0,1621714830648514193
10.1.1.2:4242,20440,0,1621714830648874390
10.1.1.2:4242,20440,0,1621714830649271013
10.1.1.2:4242,20440,0,1621714830649364024
10.1.1.2:4242,20440,0,1621714830649529494
10.1.1.2:4242,20440,0,1621714830658592357
10.1.1.2:4242,20440,0,1621714830658648663
10.1.1.2:4242,110960,260,1621714830662300122
10.1.1.2:4242,110960,0,1621714830662388610
10.1.1.2:4242,112420,978,1621714830662460774
10.1.1.2:4242,134320,43128,1621714830666254673
10.1.1.2:4242,11680,10330,1621714833284125880
10.1.1.2:4242,11680,8980,1621714833284200510
10.1.1.2:4242,11680,7630,1621714833284264112
10.1.1.2:4242,11680,6280,1621714833284334759
10.1.1.2:4242,11680,4930,1621714833284406604
10.1.1.2:4242,11680,4272,1621714833284463143
10.1.1.2:4242,11680,6972,1621714833315901931
10.1.1.2:4242,11680,8322,1621714833316026796
10.1.1.2:4242,11680,10330,1621714835324726798
10.1.1.2:4242,11680,8980,1621714835324819468
10.1.1.2:4242,11680,7630,1621714835324892335
10.1.1.2:4242,11680,6280,1621714835324969343
10.1.1.2:4242,11680,4930,1621714835325027743
10.1.1.2:4242,11680,3580,1621714835325083360
10.1.1.2:4242,11680,2230,1621714835325155869
10.1.1.2:4242,11680,880,1621714835325241168
10.1.1.2:4242,11680,0,1621714835325309848
10.1.1.2:4242,11680,10330,1621714835325370712
10.1.1.2:4242,11680,8980,1621714835325434608
10.1.1.2:4242,11680,7630,1621714835325498896
10.1.1.2:4242,11680,6280,1621714835325571897
10.1.1.2:4242,11680,4930,1621714835325639416
10.1.1.2:4242,11680,3580,1621714835325707646
10.1.1.2:4242,11680,2230,1621714835325778738
10.1.1.2:4242,11680,880,1621714835325848614
10.1.1.2:4242,11680,0,1621714835325907473
10.1.1.2:4242,13140,990,1621714835355559819
10.1.1.2:4242,13140,0,1621714835355629175
10.1.1.2:4242,13140,0,1621714835355709981
10.1.1.2:4242,13140,0,1621714835355802637
10.1.1.2:4242,13140,0,1621714835356530470
10.1.1.2:4242,13140,0,1621714835356771820
10.1.1.2:4242,13140,0,1621714835356934607
10.1.1.2:4242,13140,0,1621714835357057767
10.1.1.2:4242,13140,0,1621714835357140583
10.1.1.2:4242,13140,0,1621714835357332707
10.1.1.2:4242,13140,990,1621714835376338413
10.1.1.2:4242,13140,0,1621714835376403523
10.1.1.2:4242,14600,1100,1621714835376483174
10.1.1.2:4242,14600,0,1621714835376541776
10.1.1.2:4242,16060,1210,1621714835376616469
10.1.1.2:4242,16060,0,1621714835376684416
10.1.1.2:4242,17520,1320,1621714835376788949
10.1.1.2:4242,17520,0,1621714835376858816
10.1.1.2:4242,18980,1430,1621714835376935384
10.1.1.2:4242,18980,80,1621714835376997941
10.1.1.2:4242,18980,0,1621714835377057531
10.1.1.2:4242,20440,190,1621714835377131146
10.1.1.2:4242,20440,0,1621714835377189224
10.1.1.2:4242,21900,300,1621714835377266263
10.1.1.2:4242,21900,0,1621714835377340591
10.1.1.2:4242,23360,410,1621714835378349973
10.1.1.2:4242,23360,0,1621714835378418439
10.1.1.2:4242,24820,520,1621714835378500894
10.1.1.2:4242,24820,0,1621714835378560740
10.1.1.2:4242,14600,1100,1621714835386482812
10.1.1.2:4242,14600,0,1621714835386550864
10.1.1.2:4242,14600,0,1621714835386642168
10.1.1.2:4242,14600,0,1621714835387384485
10.1.1.2:4242,14600,0,1621714835387490380
10.1.1.2:4242,14600,0,1621714835387647756
10.1.1.2:4242,14600,0,1621714835387879238
10.1.1.2:4242,14600,0,1621714835387993379
10.1.1.2:4242,14600,0,1621714835388038988
10.1.1.2:4242,14600,0,1621714835388116773
10.1.1.2:4242,14600,0,1621714835388690537
10.1.1.2:4242,14600,0,1621714835388845155
10.1.1.2:4242,16060,1210,1621714835417394053
10.1.1.2:4242,16060,0,1621714835417462114
10.1.1.2:4242,16060,0,1621714835418195448
10.1.1.2:4242,16060,0,1621714835418299385
10.1.1.2:4242,16060,0,1621714835419929451
10.1.1.2:4242,16060,0,1621714835420772970
10.1.1.2:4242,16060,830,1621714835421029988
10.1.1.2:4242,16060,6230,1621714835423413370
10.1.1.2:4242,30660,10410,1621714835428377949
10.1.1.2:4242,16060,14330,1621714835450707170
10.1.1.2:4242,11680,10330,1621714838110024282
10.1.1.2:4242,11680,8980,1621714838110093990
10.1.1.2:4242,11680,7630,1621714838110158454
10.1.1.2:4242,11680,6280,1621714838110248391
10.1.1.2:4242,11680,4930,1621714838110330226
10.1.1.2:4242,11680,3580,1621714838110395793
10.1.1.2:4242,11680,2230,1621714838110456802
10.1.1.2:4242,11680,880,1621714838110516770
10.1.1.2:4242,11680,0,1621714838110575777
10.1.1.2:4242,11680,10330,1621714838110631439
10.1.1.2:4242,11680,8980,1621714838110686969
10.1.1.2:4242,11680,7630,1621714838110741392
10.1.1.2:4242,11680,6280,1621714838110799100
10.1.1.2:4242,11680,4930,1621714838110854379
10.1.1.2:4242,11680,3580,1621714838110912077
10.1.1.2:4242,11680,2230,1621714838110967712
10.1.1.2:4242,11680,880,1621714838111025349
10.1.1.2:4242,11680,0,1621714838111080471
10.1.1.2:4242,13140,990,1621714838141829417
10.1.1.2:4242,13140,0,1621714838141895651
10.1.1.2:4242,13140,0,1621714838142048832
10.1.1.2:4242,13140,0,1621714838142151837
10.1.1.2:4242,13140,0,1621714838142241797
10.1.1.2:4242,13140,0,1621714838142761324
10.1.1.2:4242,13140,0,1621714838142908052
10.1.1.2:4242,13140,0,1621714838143055689
10.1.1.2:4242,13140,0,1621714838143151301
10.1.1.2:4242,13140,0,1621714838143249083
10.1.1.2:4242,13140,990,1621714838162162865
10.1.1.2:4242,13140,0,1621714838162248049
10.1.1.2:4242,14600,1100,1621714838162337389
10.1.1.2:4242,14600,0,1621714838162402916
10.1.1.2:4242,16060,1210,1621714838162989483
10.1.1.2:4242,16060,0,1621714838163060052
10.1.1.2:4242,17520,1320,1621714838163152691
10.1.1.2:4242,17520,0,1621714838163212780
10.1.1.2:4242,18980,1430,1621714838163295079
10.1.1.2:4242,18980,80,1621714838163357638
10.1.1.2:4242,18980,0,1621714838163417568
10.1.1.2:4242,20440,190,1621714838163492336
10.1.1.2:4242,20440,0,1621714838163549955
10.1.1.2:4242,21900,300,1621714838163622614
10.1.1.2:4242,21900,0,1621714838163685460
10.1.1.2:4242,23360,410,1621714838163767114
10.1.1.2:4242,23360,0,1621714838163828947
10.1.1.2:4242,24820,520,1621714838163943989
10.1.1.2:4242,24820,0,1621714838164010798
10.1.1.2:4242,14600,1100,1621714838173221930
10.1.1.2:4242,14600,0,1621714838173301254
10.1.1.2:4242,14600,0,1621714838173513427
10.1.1.2:4242,14600,0,1621714838174116326
10.1.1.2:4242,14600,0,1621714838174212086
10.1.1.2:4242,14600,0,1621714838174332839
10.1.1.2:4242,14600,0,1621714838174541823
10.1.1.2:4242,14600,0,1621714838174623422
10.1.1.2:4242,14600,0,1621714838174732742
10.1.1.2:4242,14600,0,1621714838174775499
10.1.1.2:4242,14600,0,1621714838175335745
10.1.1.2:4242,14600,0,1621714838175427819
10.1.1.2:4242,16060,1210,1621714838205315803
10.1.1.2:4242,16060,0,1621714838205384978
10.1.1.2:4242,16060,0,1621714838205480550
10.1.1.2:4242,16060,0,1621714838206160056
10.1.1.2:4242,16060,0,1621714838207016866
10.1.1.2:4242,16060,0,1621714838207995263
10.1.1.2:4242,16060,0,1621714838208145875
10.1.1.2:4242,16060,0,1621714838208189318
10.1.1.2:4242,16060,0,1621714838208407100
10.1.1.2:4242,16060,0,1621714838208494573
10.1.1.2:4242,16060,0,1621714838208701858
10.1.1.2:4242,16060,0,1621714838208790804
10.1.1.2:4242,16060,0,1621714838209146158
10.1.1.2:4242,16060,0,1621714838209190843
10.1.1.2:4242,16060,0,1621714838209304632
10.1.1.2:4242,16060,0,1621714838209398189
10.1.1.2:4242,26280,630,1621714838213870654
10.1.1.2:4242,26280,0,1621714838213932925
10.1.1.2:4242,27740,740,1621714838214109732
10.1.1.2:4242,27740,0,1621714838214174533
10.1.1.2:4242,29200,850,1621714838214250093
10.1.1.2:4242,29200,0,1621714838214315543
10.1.1.2:4242,30660,960,1621714838214394559
10.1.1.2:4242,30660,0,1621714838214473340
10.1.1.2:4242,32120,1070,1621714838214570914
10.1.1.2:4242,32120,0,1621714838214636564
10.1.1.2:4242,33580,1180,1621714838214724383
10.1.1.2:4242,33580,0,1621714838214801651
10.1.1.2:4242,35040,1290,1621714838214889361
10.1.1.2:4242,35040,0,1621714838214951617
10.1.1.2:4242,36500,1400,1621714838215510751
10.1.1.2:4242,36500,50,1621714838215579862
10.1.1.2:4242,36500,0,1621714838215655934
10.1.1.2:4242,37960,160,1621714838215739352
10.1.1.2:4242,37960,0,1621714838215805278
10.1.1.2:4242,39420,270,1621714838216291783
10.1.1.2:4242,39420,0,1621714838216368448
10.1.1.2:4242,40880,380,1621714838216459665
10.1.1.2:4242,40880,0,1621714838216541015
10.1.1.2:4242,42340,490,1621714838216625318
10.1.1.2:4242,42340,0,1621714838216680133
10.1.1.2:4242,17520,17520,1621714838240637177
10.1.1.2:4242,56940,34487,1621714838267386426
10.1.1.2:4242,11680,10330,1621714839344603476
10.1.1.2:4242,11680,8980,1621714839344673137
10.1.1.2:4242,11680,7630,1621714839344735108
10.1.1.2:4242,11680,6280,1621714839344791382
10.1.1.2:4242,11680,4930,1621714839344846280
10.1.1.2:4242,11680,3580,1621714839344900444
10.1.1.2:4242,11680,2230,1621714839344959792
10.1.1.2:4242,11680,880,1621714839345028543
10.1.1.2:4242,11680,0,1621714839345110503
10.1.1.2:4242,11680,10330,1621714839345182412
10.1.1.2:4242,11680,8980,1621714839345241201
10.1.1.2:4242,11680,7630,1621714839345297144
10.1.1.2:4242,11680,6280,1621714839345352035
10.1.1.2:4242,11680,4930,1621714839345407579
10.1.1.2:4242,11680,3580,1621714839345466749
10.1.1.2:4242,11680,2230,1621714839345523577
10.1.1.2:4242,11680,880,1621714839345582832
10.1.1.2:4242,11680,0,1621714839345643778
10.1.1.2:4242,11680,0,1621714839375950258
10.1.1.2:4242,11680,0,1621714839376197590
10.1.1.2:4242,11680,0,1621714839376343659
10.1.1.2:4242,11680,0,1621714839376486101
10.1.1.2:4242,11680,0,1621714839376572021
10.1.1.2:4242,11680,0,1621714839376647056
10.1.1.2:4242,11680,0,1621714839376784364
10.1.1.2:4242,13140,990,1621714839376928387
10.1.1.2:4242,13140,0,1621714839376993895
10.1.1.2:4242,13140,0,1621714839377078019
10.1.1.2:4242,13140,0,1621714839377163187
10.1.1.2:4242,13140,990,1621714839395990169
10.1.1.2:4242,13140,0,1621714839396059947
10.1.1.2:4242,14600,1100,1621714839396148467
10.1.1.2:4242,14600,0,1621714839396213295
10.1.1.2:4242,16060,1210,1621714839396573465
10.1.1.2:4242,16060,0,1621714839396645394
10.1.1.2:4242,17520,1320,1621714839396865273
10.1.1.2:4242,17520,0,1621714839396932021
10.1.1.2:4242,18980,1430,1621714839398074456
10.1.1.2:4242,18980,80,1621714839398146407
10.1.1.2:4242,18980,0,1621714839398211487
10.1.1.2:4242,20440,190,1621714839398300613
10.1.1.2:4242,20440,0,1621714839398345333
10.1.1.2:4242,13140,9090,1621714839407602597
10.1.1.2:4242,27740,16473,1621714839447865367
10.1.1.2:4242,11680,10330,1621714840490923779
10.1.1.2:4242,11680,8980,1621714840490990998
10.1.1.2:4242,11680,7630,1621714840491046736
10.1.1.2:4242,11680,6280,1621714840491111285
10.1.1.2:4242,11680,4930,1621714840491177510
10.1.1.2:4242,11680,3580,1621714840491235016
10.1.1.2:4242,11680,2230,1621714840491289605
10.1.1.2:4242,11680,880,1621714840491345754
10.1.1.2:4242,11680,0,1621714840491408583
10.1.1.2:4242,11680,10330,1621714840491488161
10.1.1.2:4242,11680,8980,1621714840491548194
10.1.1.2:4242,11680,7630,1621714840491603598
10.1.1.2:4242,11680,6280,1621714840491659428
10.1.1.2:4242,11680,4930,1621714840491723116
10.1.1.2:4242,11680,3580,1621714840491795717
10.1.1.2:4242,11680,2230,1621714840491854873
10.1.1.2:4242,11680,880,1621714840491918755
10.1.1.2:4242,11680,0,1621714840491997800
10.1.1.2:4242,11680,0,1621714840521840677
10.1.1.2:4242,11680,0,1621714840521934921
10.1.1.2:4242,13140,990,1621714840522012879
10.1.1.2:4242,13140,0,1621714840522078775
10.1.1.2:4242,13140,0,1621714840522161208
10.1.1.2:4242,13140,0,1621714840522800834
10.1.1.2:4242,13140,0,1621714840522842827
10.1.1.2:4242,13140,0,1621714840522952932
10.1.1.2:4242,13140,0,1621714840523255513
10.1.1.2:4242,13140,0,1621714840523423710
10.1.1.2:4242,13140,0,1621714840523518875
10.1.1.2:4242,13140,990,1621714840542802400
10.1.1.2:4242,13140,0,1621714840542870432
10.1.1.2:4242,14600,1100,1621714840543057656
10.1.1.2:4242,14600,0,1621714840543130576
10.1.1.2:4242,16060,1210,1621714840543227882
10.1.1.2:4242,16060,0,1621714840543321323
10.1.1.2:4242,17520,1320,1621714840543422479
10.1.1.2:4242,17520,0,1621714840543497456
10.1.1.2:4242,18980,1430,1621714840543588943
10.1.1.2:4242,18980,80,1621714840543657418
10.1.1.2:4242,18980,0,1621714840543731478
10.1.1.2:4242,20440,190,1621714840543810568
10.1.1.2:4242,20440,0,1621714840543874817
10.1.1.2:4242,21900,300,1621714840543963453
10.1.1.2:4242,21900,0,1621714840544025992
10.1.1.2:4242,23360,410,1621714840544116264
10.1.1.2:4242,23360,0,1621714840544183461
10.1.1.2:4242,24820,520,1621714840544273130
10.1.1.2:4242,24820,0,1621714840544341374
10.1.1.2:4242,13140,0,1621714840552660121
10.1.1.2:4242,13140,0,1621714840552913472
10.1.1.2:4242,14600,1100,1621714840552996592
10.1.1.2:4242,14600,0,1621714840553059775
10.1.1.2:4242,14600,0,1621714840553145776
10.1.1.2:4242,14600,0,1621714840553229137
10.1.1.2:4242,14600,0,1621714840554096603
10.1.1.2:4242,14600,0,1621714840554327846
10.1.1.2:4242,14600,0,1621714840554423379
10.1.1.2:4242,14600,0,1621714840554505165
10.1.1.2:4242,14600,0,1621714840554694826
10.1.1.2:4242,14600,0,1621714840583480963
10.1.1.2:4242,14600,0,1621714840584295241
10.1.1.2:4242,16060,1210,1621714840585005309
10.1.1.2:4242,16060,0,1621714840585082900
10.1.1.2:4242,16060,0,1621714840585656064
10.1.1.2:4242,16060,0,1621714840586007876
10.1.1.2:4242,16060,0,1621714840586055090
10.1.1.2:4242,16060,0,1621714840586962984
10.1.1.2:4242,16060,0,1621714840588654140
10.1.1.2:4242,16060,0,1621714840588996887
10.1.1.2:4242,16060,0,1621714840589892204
10.1.1.2:4242,16060,0,1621714840590818896
10.1.1.2:4242,16060,0,1621714840591199004
10.1.1.2:4242,26280,630,1621714840594058546
10.1.1.2:4242,26280,0,1621714840594120222
10.1.1.2:4242,27740,740,1621714840594461394
10.1.1.2:4242,27740,0,1621714840594532295
10.1.1.2:4242,29200,850,1621714840595565072
10.1.1.2:4242,29200,0,1621714840595638261
10.1.1.2:4242,30660,960,1621714840595904194
10.1.1.2:4242,30660,0,1621714840595977018
10.1.1.2:4242,32120,1070,1621714840596802532
10.1.1.2:4242,32120,0,1621714840596878972
10.1.1.2:4242,33580,1180,1621714840597227883
10.1.1.2:4242,33580,0,1621714840597299548
10.1.1.2:4242,35040,1290,1621714840597766638
10.1.1.2:4242,35040,0,1621714840597838031
10.1.1.2:4242,36500,1400,1621714840597933606
10.1.1.2:4242,36500,50,1621714840597998827
10.1.1.2:4242,36500,0,1621714840598056591
10.1.1.2:4242,37960,160,1621714840598140279
10.1.1.2:4242,37960,0,1621714840598201148
10.1.1.2:4242,39420,270,1621714840598275154
10.1.1.2:4242,39420,0,1621714840598333387
10.1.1.2:4242,40880,380,1621714840598410938
10.1.1.2:4242,40880,0,1621714840598469679
10.1.1.2:4242,42340,490,1621714840598756567
10.1.1.2:4242,42340,0,1621714840598827716
10.1.1.2:4242,43800,600,1621714840598907188
10.1.1.2:4242,43800,0,1621714840598974726
10.1.1.2:4242,45260,710,1621714840599063729
10.1.1.2:4242,45260,0,1621714840599142211
10.1.1.2:4242,46720,820,1621714840600643923
10.1.1.2:4242,46720,0,1621714840600709418
10.1.1.2:4242,48180,930,1621714840600963172
10.1.1.2:4242,48180,0,1621714840601025514
10.1.1.2:4242,49640,1040,1621714840601099816
10.1.1.2:4242,49640,0,1621714840601162242
10.1.1.2:4242,51100,1150,1621714840601300336
10.1.1.2:4242,51100,0,1621714840601373413
10.1.1.2:4242,52560,1260,1621714840601458125
10.1.1.2:4242,52560,0,1621714840601517016
10.1.1.2:4242,16060,0,1621714840614863529
10.1.1.2:4242,16060,0,1621714840615253567
10.1.1.2:4242,17520,1320,1621714840616259004
10.1.1.2:4242,17520,0,1621714840616338338
10.1.1.2:4242,17520,0,1621714840616437924
10.1.1.2:4242,17520,0,1621714840617386267
10.1.1.2:4242,17520,0,1621714840617504012
10.1.1.2:4242,17520,0,1621714840617669757
10.1.1.2:4242,17520,0,1621714840619472804
10.1.1.2:4242,17520,0,1621714840619673703
10.1.1.2:4242,17520,0,1621714840620712206
10.1.1.2:4242,17520,0,1621714840622074733
10.1.1.2:4242,17520,0,1621714840622358096
10.1.1.2:4242,54020,1370,1621714840645401499
10.1.1.2:4242,54020,20,1621714840645467675
10.1.1.2:4242,54020,0,1621714840645549884
10.1.1.2:4242,55480,130,1621714840645650340
10.1.1.2:4242,55480,0,1621714840645719449
10.1.1.2:4242,17520,0,1621714840645802475
10.1.1.2:4242,17520,0,1621714840645843567
10.1.1.2:4242,56940,240,1621714840645917099
10.1.1.2:4242,56940,0,1621714840645985115
10.1.1.2:4242,58400,350,1621714840646076922
10.1.1.2:4242,58400,0,1621714840646150297
10.1.1.2:4242,17520,0,1621714840646231610
10.1.1.2:4242,59860,460,1621714840646370712
10.1.1.2:4242,59860,0,1621714840646443923
10.1.1.2:4242,61320,570,1621714840646524815
10.1.1.2:4242,61320,0,1621714840646593232
10.1.1.2:4242,62780,680,1621714840646673812
10.1.1.2:4242,62780,0,1621714840646732363
10.1.1.2:4242,64240,790,1621714840646808285
10.1.1.2:4242,64240,0,1621714840646870801
10.1.1.2:4242,18980,1430,1621714840647505393
10.1.1.2:4242,18980,80,1621714840647576882
10.1.1.2:4242,18980,0,1621714840647637958
10.1.1.2:4242,18980,0,1621714840647847618
10.1.1.2:4242,18980,0,1621714840647952175
10.1.1.2:4242,18980,0,1621714840648113900
10.1.1.2:4242,18980,0,1621714840648194192
10.1.1.2:4242,65700,900,1621714840648387179
10.1.1.2:4242,65700,0,1621714840648450960
10.1.1.2:4242,67160,1010,1621714840648549418
10.1.1.2:4242,67160,0,1621714840648619939
10.1.1.2:4242,68620,1120,1621714840648708647
10.1.1.2:4242,68620,0,1621714840648782735
10.1.1.2:4242,18980,0,1621714840648903145
10.1.1.2:4242,70080,1230,1621714840649108191
10.1.1.2:4242,70080,0,1621714840649177624
10.1.1.2:4242,71540,1340,1621714840649253133
10.1.1.2:4242,71540,0,1621714840649315194
10.1.1.2:4242,73000,1450,1621714840649391257
10.1.1.2:4242,73000,100,1621714840649449301
10.1.1.2:4242,73000,0,1621714840649509040
10.1.1.2:4242,74460,210,1621714840649596572
10.1.1.2:4242,74460,0,1621714840649664230
10.1.1.2:4242,75920,320,1621714840650064565
10.1.1.2:4242,75920,0,1621714840650142656
10.1.1.2:4242,77380,430,1621714840650225071
10.1.1.2:4242,77380,0,1621714840650290453
10.1.1.2:4242,78840,540,1621714840650366442
10.1.1.2:4242,78840,0,1621714840650436458
10.1.1.2:4242,18980,0,1621714840650535661
10.1.1.2:4242,18980,0,1621714840650629400
10.1.1.2:4242,80300,650,1621714840650718483
10.1.1.2:4242,80300,0,1621714840650784060
10.1.1.2:4242,81760,760,1621714840650861773
10.1.1.2:4242,81760,0,1621714840650933910
10.1.1.2:4242,83220,870,1621714840651029176
10.1.1.2:4242,83220,0,1621714840651101959
10.1.1.2:4242,84680,980,1621714840651183294
10.1.1.2:4242,84680,0,1621714840651247106
10.1.1.2:4242,86140,1090,1621714840651345017
10.1.1.2:4242,86140,0,1621714840651408007
10.1.1.2:4242,87600,1200,1621714840651484339
10.1.1.2:4242,87600,0,1621714840651563889
10.1.1.2:4242,89060,1310,1621714840651648727
10.1.1.2:4242,89060,0,1621714840651712438
10.1.1.2:4242,18980,0,1621714840651789888
10.1.1.2:4242,18980,0,1621714840651839692
10.1.1.2:4242,90520,1420,1621714840651920611
10.1.1.2:4242,90520,70,1621714840651993784
10.1.1.2:4242,90520,0,1621714840652064422
10.1.1.2:4242,91980,180,1621714840652139700
10.1.1.2:4242,91980,0,1621714840652197561
10.1.1.2:4242,93440,290,1621714840652280791
10.1.1.2:4242,93440,0,1621714840652348146
10.1.1.2:4242,94900,400,1621714840652438945
10.1.1.2:4242,94900,0,1621714840652506435
10.1.1.2:4242,96360,510,1621714840652593410
10.1.1.2:4242,96360,0,1621714840652666596
10.1.1.2:4242,97820,620,1621714840652752724
10.1.1.2:4242,97820,0,1621714840652813582
10.1.1.2:4242,99280,730,1621714840652892112
10.1.1.2:4242,99280,0,1621714840652964536
10.1.1.2:4242,100740,840,1621714840653044725
10.1.1.2:4242,100740,0,1621714840653117857
10.1.1.2:4242,102200,950,1621714840653219546
10.1.1.2:4242,102200,0,1621714840653295524
10.1.1.2:4242,103660,1060,1621714840653379134
10.1.1.2:4242,103660,0,1621714840653445901
10.1.1.2:4242,105120,1170,1621714840653522377
10.1.1.2:4242,105120,0,1621714840653590964
10.1.1.2:4242,106580,1280,1621714840653680311
10.1.1.2:4242,106580,0,1621714840653749578
10.1.1.2:4242,18980,0,1621714840653836231
10.1.1.2:4242,108040,1390,1621714840653913589
10.1.1.2:4242,108040,40,1621714840653979662
10.1.1.2:4242,108040,0,1621714840654041462
10.1.1.2:4242,109500,150,1621714840654123857
10.1.1.2:4242,109500,0,1621714840654186058
10.1.1.2:4242,18980,0,1621714840654264701
10.1.1.2:4242,109500,0,1621714840661624400
10.1.1.2:4242,18980,0,1621714840676677702
10.1.1.2:4242,18980,0,1621714840677076822
10.1.1.2:4242,20440,190,1621714840678337390
10.1.1.2:4242,20440,0,1621714840678409902
10.1.1.2:4242,20440,0,1621714840678486167
10.1.1.2:4242,20440,0,1621714840678560774
10.1.1.2:4242,20440,0,1621714840678658629
10.1.1.2:4242,20440,0,1621714840678751322
10.1.1.2:4242,20440,0,1621714840678850895
10.1.1.2:4242,20440,0,1621714840678995181
10.1.1.2:4242,20440,0,1621714840679597813
10.1.1.2:4242,20440,0,1621714840681401644
10.1.1.2:4242,20440,0,1621714840681562599
10.1.1.2:4242,20440,0,1621714840682504907
10.1.1.2:4242,20440,0,1621714840684652922
10.1.1.2:4242,20440,0,1621714840685099009
10.1.1.2:4242,110960,260,1621714840696280802
10.1.1.2:4242,110960,0,1621714840696359316
10.1.1.2:4242,112420,370,1621714840696453527
10.1.1.2:4242,112420,0,1621714840696523184
10.1.1.2:4242,113880,480,1621714840696620933
10.1.1.2:4242,113880,0,1621714840696690742
10.1.1.2:4242,115340,590,1621714840696777258
10.1.1.2:4242,115340,0,1621714840696846037
10.1.1.2:4242,116800,700,1621714840696937613
10.1.1.2:4242,116800,0,1621714840697003775
10.1.1.2:4242,118260,810,1621714840697088052
10.1.1.2:4242,118260,0,1621714840697159023
10.1.1.2:4242,119720,920,1621714840697258474
10.1.1.2:4242,119720,0,1621714840697333086
10.1.1.2:4242,121180,1030,1621714840697420337
10.1.1.2:4242,121180,0,1621714840697491668
10.1.1.2:4242,122640,1140,1621714840697853397
10.1.1.2:4242,122640,0,1621714840697925350
10.1.1.2:4242,124100,1250,1621714840698015627
10.1.1.2:4242,124100,0,1621714840698079235
10.1.1.2:4242,125560,1360,1621714840698163049
10.1.1.2:4242,125560,10,1621714840698230940
10.1.1.2:4242,125560,0,1621714840698300308
10.1.1.2:4242,127020,120,1621714840698395991
10.1.1.2:4242,127020,0,1621714840698460538
10.1.1.2:4242,128480,230,1621714840698540462
10.1.1.2:4242,128480,0,1621714840698612161
10.1.1.2:4242,129940,340,1621714840698688376
10.1.1.2:4242,129940,0,1621714840698750676
10.1.1.2:4242,131400,450,1621714840698843209
10.1.1.2:4242,131400,0,1621714840698919916
10.1.1.2:4242,132860,560,1621714840699009270
10.1.1.2:4242,132860,0,1621714840699073727
10.1.1.2:4242,134320,670,1621714840699167059
10.1.1.2:4242,134320,0,1621714840699233450
10.1.1.2:4242,135780,780,1621714840699383208
10.1.1.2:4242,135780,0,1621714840699462518
10.1.1.2:4242,137240,890,1621714840699554461
10.1.1.2:4242,137240,0,1621714840699622393
10.1.1.2:4242,20440,0,1621714840699673430
10.1.1.2:4242,138700,1000,1621714840699765685
10.1.1.2:4242,138700,0,1621714840699841644
10.1.1.2:4242,20440,0,1621714840699883604
10.1.1.2:4242,140160,1110,1621714840699968090
10.1.1.2:4242,140160,0,1621714840700033546
10.1.1.2:4242,141620,1220,1621714840700109233
10.1.1.2:4242,141620,0,1621714840700167212
10.1.1.2:4242,143080,1330,1621714840700434511
10.1.1.2:4242,143080,0,1621714840700512785
10.1.1.2:4242,144540,1440,1621714840700607336
10.1.1.2:4242,144540,90,1621714840700682910
10.1.1.2:4242,144540,0,1621714840700755887
10.1.1.2:4242,146000,200,1621714840700845384
10.1.1.2:4242,146000,0,1621714840700916801
10.1.1.2:4242,147460,310,1621714840701007229
10.1.1.2:4242,147460,0,1621714840701076672
10.1.1.2:4242,148920,420,1621714840701160980
10.1.1.2:4242,148920,0,1621714840701221126
10.1.1.2:4242,150380,530,1621714840701301366
10.1.1.2:4242,150380,0,1621714840701370003
10.1.1.2:4242,151840,640,1621714840701456457
10.1.1.2:4242,151840,0,1621714840701515292
10.1.1.2:4242,153300,750,1621714840701625887
10.1.1.2:4242,153300,0,1621714840701692615
10.1.1.2:4242,154760,860,1621714840701779816
10.1.1.2:4242,154760,0,1621714840701842302
10.1.1.2:4242,156220,970,1621714840701924612
10.1.1.2:4242,156220,0,1621714840702006276
10.1.1.2:4242,157680,1080,1621714840702091094
10.1.1.2:4242,157680,0,1621714840702160967
10.1.1.2:4242,159140,1190,1621714840702244219
10.1.1.2:4242,159140,0,1621714840702309913
10.1.1.2:4242,160600,1300,1621714840702394250
10.1.1.2:4242,160600,0,1621714840702471000
10.1.1.2:4242,162060,1410,1621714840702563578
10.1.1.2:4242,162060,60,1621714840702626054
10.1.1.2:4242,162060,0,1621714840702688040
10.1.1.2:4242,163520,170,1621714840702783927
10.1.1.2:4242,163520,0,1621714840702856927
10.1.1.2:4242,164980,280,1621714840702980683
10.1.1.2:4242,164980,0,1621714840703041314
10.1.1.2:4242,166440,390,1621714840703140215
10.1.1.2:4242,166440,0,1621714840703216010
10.1.1.2:4242,167900,500,1621714840703308788
10.1.1.2:4242,167900,0,1621714840703385071
10.1.1.2:4242,169360,610,1621714840703468375
10.1.1.2:4242,169360,0,1621714840703528117
